city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa,date_time,avg_speed_kmh,vehicle_count,accident_count,area,congestion_level,road_condition
London,Summer,6.416894388004599,86.0,8.889607880665531,34.3836071223551,4045.0,Rain,1011.575693265646,2024-06-05 09:46:00,76.67356717635424,1250.0,2.0,Westminster,Low,Snowy
London,Autumn,20.57878809372804,74.0,13.256573307651042,5.049037130222995,6118.0,Snow,1000.715973013214,2024-09-13 04:18:00,73.16652492447083,1362.0,4.0,Chelsea,Medium,Dry
London,Autumn,10.925246219962128,61.0,10.56601873108969,23.82034810102514,3723.0,Rain,1029.8446096284538,2024-09-24 22:49:00,69.32163134311803,6316.0,9.0,Kensington,High,Dry
London,Autumn,16.007875666774396,70.0,4.835666967988759,45.18163979605089,6804.0,Clear,980.9798672107256,2024-04-13 05:00:00,67.5212784521297,2052.8474074074074,6.0,Camden,Medium,Snowy
London,Autumn,8.016272077310116,85.0,0.0,13.852324983743245,2996.0,Storm,1024.7797089972908,2024-06-29 18:38:00,75.45141928575939,1174.0,1.0,Kensington,High,Damaged
London,Winter,8.759965953344784,67.0,0.0,46.8057583874328,5509.0,Snow,1006.3570858073195,2024-12-30 14:13:00,45.14352469386115,754.0,3.0,Islington,High,Wet
London,Summer,19.864888118105544,80.0,15.92041965199506,15.4851103063596,5509.0,Clear,987.1267523563048,2024-07-13 18:02:00,25.97852665680825,1138.0,2.0,Kensington,Medium,Dry
London,Spring,23.78366803276833,89.0,0.0,23.628695357420888,3946.0,Clear,1004.5468397007725,2024-04-21 18:28:00,51.050868604276204,5043.0,6.0,Kensington,Medium,Dry
London,Autumn,22.490043663330127,81.0,2.470198444163553,56.60637589251276,7924.0,Clear,988.5785249873444,2024-10-30 18:56:00,58.42357394621364,2981.0,4.0,Chelsea,Low,Dry
London,Winter,22.54196956118004,88.0,10.14503654441518,24.36587431413694,1362.0,Storm,1022.2005362632204,2024-01-25 15:04:00,48.60081538053315,2098.0,5.0,Kensington,Low,Dry
London,Autumn,6.022123863461477,88.0,3.163980968455773,30.269636270151416,6810.0,Snow,991.8040023399844,2024-06-08 23:59:00,29.447262879779483,2016.0,4.0,Kensington,High,Damaged
London,Winter,18.26454026125849,79.0,16.05511302203258,37.669018207994334,6581.0,Snow,1006.4910930079128,2024-01-20 15:46:00,49.182351989667836,1695.0,4.0,Islington,Low,Wet
London,Autumn,13.474091922645716,54.0,12.34412585996622,48.9494932216968,5840.0,Rain,997.1249462976054,2024-10-17 03:16:00,74.90389428645108,568.0,2.0,Kensington,High,Damaged
London,Autumn,6.347642060046839,100.0,2.912845150445301,56.03905614853532,9748.0,Storm,986.2068640362692,2024-11-04 22:04:00,52.47858853283007,1013.0,4.0,Camden,Medium,Wet
London,Winter,9.01279833283547,61.0,10.329891634340203,23.009517502557674,4968.0,Rain,1015.289522421938,2024-02-19 12:15:00,30.159530197071145,363.0,5.0,Camden,Medium,Dry
London,Summer,13.444816464260352,83.0,12.162066931864349,35.361325110050835,9841.0,Fog,981.093741745265,2024-06-25 03:13:00,49.10395577094586,5069.0,5.0,Chelsea,Low,Wet
London,Winter,8.025714282208508,70.68933669185559,7.166314776823273,13.005787659480546,5752.0,Clear,982.79160359921,2024-12-03 04:28:00,46.91643108149381,3456.0,8.0,Islington,Medium,Dry
London,Autumn,8.093726028263317,70.60092095165004,0.0,15.08331447689699,7340.0,Clear,1022.3667265682158,2024-10-07 17:06:00,33.50643583985041,1573.0,5.0,Southwark,Low,Snowy
London,Autumn,20.749315713472072,88.0,10.621646890384213,31.38130142465746,6789.0,Clear,995.6422012966294,2024-11-27 11:03:00,66.3503210598426,1970.0,1.0,Greenwich,Low,Snowy
London,Winter,5.055911788647936,66.0,12.340469587457424,20.389807582974555,6594.0,Snow,984.4344277536372,2024-01-23 19:03:00,34.063214307561,2208.0,0.0,Greenwich,High,Snowy
London,Winter,22.03127585791701,53.0,12.21664772611311,17.0915673208282,4169.0,Snow,1026.4565252313955,2024-12-15 22:17:00,71.30487488799783,2680.0,3.0,Kensington,Low,Dry
London,Winter,20.46734178427945,70.0,11.770048967556992,9.496998282071466,7747.0,Snow,1001.5290562970124,2024-12-30 05:47:00,38.14475864088558,2869.0,1.0,Westminster,Medium,Wet
London,Spring,16.020863250655637,57.0,5.229258935345503,24.96469256237831,4977.0,Clear,1016.4352063314536,2024-04-15 10:48:00,54.28975618662596,1438.0,0.0,Camden,Low,Dry
London,Autumn,18.975745058202868,64.0,3.648445273363155,50.63213307947368,2588.0,Clear,1005.0472737746064,2024-11-27 04:54:00,20.261335216934263,2966.0,1.0,Greenwich,High,Snowy
London,Spring,6.77653869477957,57.0,6.5974768387649405,10.675873355145033,9146.0,Rain,995.3094108135464,2024-04-08 03:20:00,22.75289817193224,2981.0,2.0,Islington,Medium,Damaged
London,Winter,7.341456886310496,77.0,9.353013622821695,27.58766224777769,2028.0,Clear,1013.5183516471392,2024-01-01 23:38:00,21.7531541223362,2137.0,1.0,Islington,Unknown,Wet
London,Autumn,8.199481988932838,86.0,0.0,7.571409352292111,5283.0,Snow,1021.4058633509624,2024-10-02 19:46:00,32.1202063980924,2212.0,0.0,Camden,Medium,Damaged
London,Autumn,20.6419269759727,51.0,24.07550444463356,35.82409684286395,8715.0,Clear,1007.021391405335,2024-10-05 02:05:00,75.23718266421898,2619.0,5.0,Camden,High,Snowy
London,Autumn,10.452227081939077,84.0,9.251099929675451,21.41394518070874,3572.0,Clear,983.2116170298018,2024-10-02 01:02:00,52.04300100862066,1616.0,2.0,Islington,Medium,Dry
London,Winter,11.14447120072197,82.0,10.848848425307962,29.26823842716449,1236.0,Fog,1015.9386735792776,2024-01-10 21:06:00,25.461356807357333,4304.0,4.0,Kensington,Medium,Snowy
London,Winter,8.356701364178285,65.0,2.2136104025086096,30.18742133434809,1327.0,Rain,987.514551464314,2024-02-12 23:54:00,42.28663846758056,9201.0,8.0,Southwark,Medium,Snowy
London,Summer,12.681354927804811,61.0,7.803109890500839,28.73573355095349,4451.0,Fog,1001.5268826183434,2024-08-06 09:20:00,49.12996588368871,477.0,5.0,Westminster,Low,Damaged
London,Spring,19.90893209147689,73.0,8.941914753612693,58.9204532975439,9390.0,Rain,1006.9982873920704,2024-03-28 12:38:00,42.97981334722777,5768.698468786808,11.0,Kensington,High,Snowy
London,Winter,16.994776730628608,69.0,0.0,29.318978910254643,6352.0,Clear,1014.664988324892,2024-12-19 20:05:00,55.03090335768423,1612.4787379972565,4.0,Kensington,High,Dry
London,Summer,23.20171725912196,82.0,4.243731597761673,59.20681789950422,7464.0,Snow,1011.2500800859656,2024-07-03 23:16:00,76.35053472231041,2831.0,1.0,Islington,High,Dry
London,Spring,22.40488661166492,71.0,4.720728941325269,28.489721237643277,5509.0,Rain,1029.0816536782445,2024-04-28 21:54:00,39.62047110708603,2843.0,1.0,Kensington,Medium,Damaged
London,Autumn,14.644754140791802,63.0,0.0,29.98972115458046,7627.0,Snow,1018.710225684376,2024-11-27 19:30:00,54.967310971093056,5358.0,5.0,Chelsea,Low,Dry
London,Summer,13.215796193072435,63.0,0.0,39.496002147724575,9332.0,Clear,997.0109812158704,2024-07-05 01:49:00,32.003510538643766,3899.0,10.0,Southwark,Low,Snowy
London,Autumn,5.859163739272006,79.0,6.97526058235803,35.01163622272153,5137.0,Storm,998.5471801584796,2024-10-19 06:18:00,43.57214810858962,1527.0,3.0,Greenwich,Low,Damaged
London,Summer,12.379250901737375,86.0,3.4246583640210897,2.044655625115471,2675.0,Rain,1026.1513867663527,2024-07-03 02:42:00,46.99443235289679,5825.0,14.0,Greenwich,Medium,Snowy
London,Winter,16.797473561858283,62.0,3.4772272374065,37.29955674383772,1966.0,Fog,992.1192076025012,2024-02-12 00:14:00,33.230000559843035,2890.0,2.0,Southwark,Low,Snowy
London,Spring,-10.0,88.0,10.370065575434127,120.0,8390.0,Rain,1007.6096714113542,2024-05-08 20:17:00,24.562198506108817,3527.0,2.0,Westminster,Medium,Damaged
London,Autumn,6.936350846129362,60.0,5.901535258878716,7.096303020998704,5046.0,Fog,1016.156089912352,2024-09-03 21:10:00,72.00833579791353,2129.0,0.0,Camden,High,Dry
London,Winter,13.618795651245572,84.0,1.0174407535495678,8.621391871319009,9315.0,Fog,1012.0034669458872,2024-02-13 13:10:00,47.08031461179768,1900.0,3.0,Westminster,Medium,Snowy
London,Summer,12.995903859612008,84.0,0.0,41.290575715804536,4972.0,Snow,993.0745560047412,2024-08-19 17:17:00,41.48323908256813,2567.0,1.0,Greenwich,Low,Wet
London,Spring,11.254943270505466,85.0,1.3628901738402193,27.24151618392306,9338.0,Rain,1016.38749878517,2024-05-03 18:50:00,78.33983710297514,1592.0,0.0,Southwark,Medium,Snowy
London,Autumn,10.244789722300409,71.0,0.0,29.470519867912,2040.0,Clear,993.33792402106,2024-09-17 11:43:00,21.076823641115546,745.0,4.0,Chelsea,Medium,Dry
London,Winter,21.4402900588665,90.0,0.0,30.759928001565186,9863.0,Snow,1003.577278352692,2024-02-23 03:15:00,44.16057186659444,8612.0,8.0,Greenwich,Low,Wet
London,Autumn,6.266885907034334,51.0,0.0,11.637315373078316,3102.0,Snow,1026.104115835862,2024-11-23 18:59:00,70.18492196348168,241.0,5.0,Camden,Medium,Snowy
London,Summer,24.373300560582017,63.0,14.193402881196892,15.162012520381555,9155.0,Rain,983.4689941159896,2024-07-11 07:41:00,75.02377752448166,998.0,0.0,Camden,Medium,Snowy
London,Summer,20.24363409077993,50.0,11.572621222872517,11.304622754710705,2471.0,Snow,984.3411009072776,2024-07-29 15:30:00,34.590561556224344,2902.0,2.0,Southwark,High,Damaged
London,Summer,13.15437673510645,52.0,20.07507289924245,15.340079410906007,1634.0,Fog,986.6816239363552,2024-08-31 22:54:00,59.099451855079046,3386.0,4.0,Westminster,Low,Dry
London,Spring,15.860064932607704,86.0,12.57735540798721,19.334235278778756,7294.0,Clear,1000.0388040886852,2024-03-02 01:53:00,27.09440867811352,2026.0,3.0,Southwark,Low,Wet
London,Summer,6.511125395595895,87.0,11.239699211592717,59.27830400242775,5103.0,Rain,1009.3980797136484,2024-08-16 22:23:00,37.20378325234786,2878.0,9.0,Southwark,Low,Snowy
London,Summer,20.823770147899783,82.0,2.075750922536871,19.270733086304965,5965.0,Storm,1020.3566854517716,2024-07-02 10:39:00,25.18166420160643,2404.0,3.0,Islington,Medium,Wet
London,Spring,6.385877245555562,81.0,18.99724996577895,45.54430877282653,9710.0,Storm,1001.3768226460156,2024-03-08 04:23:00,61.674920414866264,3888.0,1.0,Westminster,Low,Dry
London,Winter,5.893037030255302,62.0,0.0,37.22945752214636,8062.0,Clear,1025.8725884363007,2024-12-20 14:04:00,37.08643631119844,2250.0,7.0,Chelsea,Medium,Dry
London,Autumn,13.25318677251654,89.0,6.392612266209419,4.079866112210567,1376.0,Rain,993.2681998288368,2024-11-13 13:06:00,73.5651746642537,2906.0,2.0,Southwark,Low,Snowy
London,Autumn,12.86688830247101,67.0,14.800572958753746,21.119261236496317,9354.0,Fog,990.5544636627644,2024-11-21 20:48:00,51.23526207876364,1654.0,3.0,Camden,Low,Snowy
London,Summer,15.161806057428771,72.0,0.0,43.08253093790314,5509.0,Storm,998.2402833684724,2024-07-19 16:59:00,26.986618078408306,1744.0,1.0,Islington,Low,Wet
London,Autumn,10.584247638700877,61.0,27.27075852703065,77.23068987391034,8563.0,Fog,984.1921389656202,2024-11-12 05:15:00,47.514695567138276,2082.0,6.0,Southwark,High,Wet
London,Summer,11.223907672637246,61.0,0.0,0.2727291017087054,9186.0,Fog,984.5367245318616,2024-06-24 05:06:00,39.92184088704715,3506.0,2.0,Islington,Medium,Wet
London,Autumn,23.79879671556781,74.0,6.250610753184251,26.62432706804853,3458.0,Clear,999.0544831613496,2024-10-24 22:22:00,67.89872157564898,1901.0,4.0,Southwark,Low,Snowy
London,Autumn,16.637855509533615,72.0,28.65082591059293,22.925520258041136,5188.0,Snow,1025.0325581034008,2024-09-09 18:40:00,43.15749031372425,7748.0,5.0,Chelsea,Low,Dry
London,Summer,5.547013950641477,57.0,4.517610311295022,44.71519588521896,4610.0,Rain,1013.845648803255,2024-08-23 18:55:00,23.379252478783368,2515.0,5.0,Westminster,High,Wet
London,Summer,13.304254858051085,77.0,0.0,14.582173203110074,1894.0,Clear,1013.361481535556,2024-08-01 20:25:00,29.90807715928072,1399.0,2.0,Islington,Low,Damaged
London,Winter,9.878811923515409,87.0,0.4978422996268579,30.970554073139,1836.0,Clear,995.9429169409036,2024-02-01 06:14:00,26.04266164146058,2151.0,3.0,Westminster,Low,Wet
London,Spring,12.374179560830145,77.0,11.277668969204896,0.0,4111.0,Fog,1004.5468397007725,2024-03-22 05:32:00,41.40730990817818,1182.0,5.0,Islington,Medium,Damaged
London,Spring,14.792840523844175,58.0,12.39598066659708,56.59330382760288,1878.0,Clear,1023.2761115428208,2024-03-29 17:10:00,75.71785087497827,673.0,0.0,Southwark,Medium,Damaged
London,Spring,23.14149008068627,53.0,2.696463201815891,10.288368073234562,9623.0,Snow,1021.0377698373752,2024-04-12 00:05:00,37.68285211422752,1550.6073968705548,0.0,Greenwich,Low,Wet
London,Autumn,24.53206133383112,53.0,0.0,58.81776949523065,8200.0,Clear,1028.8276872213503,2024-11-29 21:47:00,56.69242633819821,2695.0,6.0,Kensington,Medium,Dry
London,Autumn,23.343605648258247,70.0,4.451591984307723,26.20045649570271,6340.0,Fog,1001.6100861314146,2024-09-16 08:34:00,43.88731657967756,2946.0,1.0,Greenwich,Low,Dry
London,Spring,9.274998071915263,56.0,2.317522895679958,39.85063269271373,9570.0,Fog,1013.4621708872788,2024-04-06 04:21:00,62.96952708643659,1598.0,7.0,Southwark,Low,Dry
London,Summer,14.641396945340988,72.0,0.0,38.58792219932791,8246.0,Snow,1005.0479686302784,2024-08-10 10:23:00,50.668916355844445,2422.0,0.0,Westminster,High,Damaged
London,Autumn,10.690553826589593,87.0,0.0558330547892378,44.98358480792026,9831.0,Fog,983.2690630132872,2024-11-08 18:45:00,77.01080647437857,1043.0,3.0,Islington,High,Damaged
London,Autumn,22.456901454823964,70.60092095165004,5.410952585345772,29.88532927125926,5778.0,Snow,1012.7581113367244,2024-10-19 23:49:00,33.56924937213104,4000.0,4.0,Chelsea,High,Damaged
London,Winter,13.936731700193365,81.0,21.091957956153337,14.032392867227962,20000.0,Fog,993.4820541869612,2024-01-24 22:29:00,45.38751601008783,1612.4787379972565,1.0,Kensington,High,Wet
London,Autumn,24.378410544031095,70.0,12.85293705777943,32.218340616852835,8381.0,Fog,1004.5301728055396,2024-11-10 19:25:00,26.34200152919446,2801.0,1.0,Chelsea,Medium,Wet
London,Spring,7.905624154614088,52.0,0.0,0.0,1062.0,Fog,1022.7434207936408,2024-04-30 21:46:00,59.794254515856466,2159.0,8.0,Southwark,Low,Dry
London,Autumn,14.654771089681232,77.0,0.0,52.715035342068205,7195.0,Fog,1006.4622204460696,2024-11-08 06:26:00,55.2235515471109,2478.0,4.0,Camden,High,Dry
London,Winter,15.134533710683694,50.0,18.062902833036592,33.09345420770286,1284.0,Storm,1015.3202252432034,2024-02-10 08:39:00,32.12756785299244,1367.0,5.0,Camden,Low,Wet
London,Autumn,10.11598462831662,76.0,0.0,49.79450023333051,7217.0,Snow,984.0722656409702,2024-10-09 19:07:00,47.92931780020925,489.0,0.0,Chelsea,Low,Wet
London,Winter,17.757117101885918,70.68933669185559,0.0,27.00777418329693,4579.0,Rain,1029.1816483789012,2024-01-16 04:50:00,74.9393573249829,797.0,4.0,Chelsea,Medium,Wet
London,Spring,22.00184257129963,83.0,4.578823434392752,37.26707743958282,5975.0,Storm,980.7318298425693,2024-03-23 10:57:00,48.48216361547922,1641.0,3.0,Chelsea,Low,Snowy
London,Spring,15.82126710895829,84.0,0.0,53.85528662299128,4478.0,Clear,1006.795803365771,2024-04-14 09:37:00,64.6277092053712,1496.0,5.0,Greenwich,Low,Snowy
London,Spring,22.02269725905871,72.0,10.398738622202554,17.44666508448181,4154.0,Clear,1027.4997963190378,2024-05-05 13:12:00,22.065361585824395,922.0,5.0,Camden,Medium,Wet
London,Summer,5.165361118926213,78.0,0.0,14.652787573087174,7749.0,Fog,980.8245111591784,2024-08-21 11:44:00,42.25906796459443,4888.0,5.0,Camden,Low,Wet
London,Winter,15.062726691581892,61.0,0.0,24.258604088451992,9371.0,Rain,1014.3578945862372,2024-01-15 05:54:00,30.944341988687576,1516.0,0.0,Westminster,Medium,Wet
London,Summer,23.019132393859117,76.0,13.82274939849252,19.566315481793897,3230.0,Fog,1016.0773823924897,2024-07-24 09:24:00,60.123197263887334,1164.0,5.0,Westminster,Low,Snowy
London,Autumn,9.703151638676609,73.0,0.0,53.59220356748352,7523.0,Rain,1025.7293000360094,2024-11-07 05:49:00,61.88516167021938,371.0,3.0,Westminster,High,Snowy
London,Spring,15.102907737116109,77.0,0.0,27.09126616103257,9198.0,Fog,1017.4971998226006,2024-05-31 22:49:00,48.30278208019262,2229.0,5.0,Southwark,Medium,Wet
London,Summer,14.625746008836828,87.0,80.0,45.67991361909641,9342.0,Snow,994.6947062174012,2024-07-01 10:36:00,69.97794340585948,2039.0,4.0,Greenwich,Medium,Wet
London,Winter,7.218411839974057,83.0,21.290755980163773,0.713488856616646,7120.0,Storm,1015.226900481404,2024-12-26 04:49:00,73.19423536817794,2326.0,3.0,Kensington,Medium,Snowy
London,Summer,40.0,62.0,6.170696571704084,41.92444035944966,7563.0,Rain,1023.0716824053112,2024-07-23 00:36:00,57.31266631539414,1622.0,7.0,Southwark,Low,Wet
London,Autumn,14.654771089681232,58.0,2.835402167155316,3.3517932009147917,9051.0,Snow,1008.6914759730964,2024-11-05 13:44:00,47.246917191804314,3835.0,6.0,Chelsea,Medium,Dry
London,Summer,6.34010774057894,80.0,16.310519514341035,34.67340188572408,5564.0,Clear,1022.8784503959392,2024-07-20 13:33:00,79.66918518016647,268.0,4.0,Southwark,Medium,Dry
London,Summer,22.69377405053507,86.0,0.0,35.12076972103433,5398.0,Clear,1010.8822601605592,2024-06-01 08:00:00,45.39515481267713,6321.0,7.0,Islington,High,Wet
London,Winter,24.20129540197621,70.0,0.0,13.610243415186112,7510.0,Storm,1025.971799988367,2024-02-07 23:07:00,53.36529435536417,8210.478737997257,7.0,Kensington,Low,Dry
London,Winter,10.223714391851676,58.0,12.94647927977486,22.978949958538944,1623.0,Rain,1015.3786430634644,2024-12-26 16:46:00,23.8857410937492,1656.0,3.0,Greenwich,High,Wet
London,Summer,13.492212535185118,70.0,0.0,20.230768498790432,3678.0,Rain,1008.1598088805129,2024-07-09 13:31:00,42.20418317665674,452.0,4.0,Greenwich,Medium,Damaged
London,Autumn,24.11462752599209,51.0,0.0,15.359063507703189,3407.0,Fog,988.0951970948483,2024-09-17 12:18:00,59.471376810896146,2546.0,4.0,Islington,Low,Dry
London,Autumn,15.35030891905314,81.0,2.2867035322709226,120.0,2464.0,Snow,997.3235702584216,2024-11-18 06:26:00,36.5442722048194,4760.0,5.0,Westminster,Medium,Wet
London,Autumn,9.973811397305107,61.0,0.0,34.9361118742013,4382.0,Storm,1027.1300888021576,2024-11-13 02:05:00,54.52545916324791,2917.0,3.0,Greenwich,Medium,Wet
London,Autumn,9.914745418244577,64.0,0.0,23.52310909903617,4148.0,Fog,999.4115316513706,2024-11-29 14:57:00,60.56460057477545,370.0,0.0,Islington,Medium,Snowy
London,Summer,22.79326073978021,78.0,0.0,41.27578519945309,5607.0,Storm,994.7160927276692,2024-06-04 20:22:00,57.96176691757929,2759.0,3.0,Kensington,Low,Damaged
London,Summer,14.503406349637991,83.0,2.9765077451600304,53.87099940397562,2452.0,Clear,990.0803603481984,2024-08-30 07:12:00,36.789061256022485,1044.0,4.0,Chelsea,Low,Damaged
London,Autumn,17.952651183938915,73.0,0.0,17.490140976556983,7690.0,Snow,992.2294377702624,2024-10-03 16:12:00,50.75453112967772,503.0,4.0,Southwark,Medium,Wet
London,Spring,20.7460982934594,53.0,6.181150243546662,48.40601284937978,9527.0,Clear,1000.6826690816168,2024-03-16 11:46:00,64.84686339871422,2906.0,2.0,Islington,High,Wet
London,Spring,6.237298669970082,63.0,23.338647034071972,63.391072607454845,9925.0,Fog,1026.5846645325462,2024-04-22 02:49:00,55.79596511667526,4000.0,4.0,Greenwich,High,Dry
London,Spring,7.060615230079181,58.0,0.0,29.848361567638577,8901.0,Rain,1019.0716969893672,2024-05-27 09:22:00,36.935603486137936,5711.0,12.0,Camden,Low,Dry
London,Spring,16.846140866795295,61.0,7.363580909503881,44.40782199422517,2584.0,Storm,985.7902408684606,2024-03-17 11:58:00,53.60368439617331,4634.0,8.0,Greenwich,Low,Dry
London,Summer,15.365268041512024,54.0,9.945221234869862,42.46396089890002,1614.0,Rain,993.4083094105144,2024-08-11 03:40:00,45.90430975665334,1929.0,5.0,Greenwich,Low,Dry
London,Winter,8.55146140347192,58.0,0.0430002976744399,57.92055684911297,6853.0,Clear,1013.3029115840784,2024-01-27 00:30:00,67.88476646705408,2496.0,3.0,Westminster,High,Damaged
London,Winter,22.632939125317076,82.0,9.8135847685671,24.65494510639077,4486.0,Clear,987.6127926022672,2024-12-25 02:37:00,1.0,1484.0,4.0,Camden,Medium,Wet
London,Autumn,19.985244185021763,61.0,12.895349373915153,29.665993197960752,9748.0,Snow,991.722708987318,2024-07-22 04:06:00,36.95655934600373,4564.0,5.0,Greenwich,Low,Dry
London,Spring,7.751757249745927,63.0,1.528888109676538,40.174071276616345,3404.0,Storm,1009.06241690842,2024-03-20 07:59:00,65.4730058036539,452.0,2.0,Chelsea,Low,Damaged
London,Winter,6.589508606216501,80.0,17.87805482431675,51.65907791156752,8680.0,Fog,1015.600956398833,2024-12-17 00:22:00,66.04666327026649,2380.0,3.0,Chelsea,Low,Wet
London,Autumn,14.225465310749914,76.0,4.200100617170381,46.74900169293112,4857.0,Fog,983.9953376893528,2024-09-22 08:44:00,72.62817089677799,4220.0,9.0,Greenwich,Medium,Dry
London,Autumn,20.249146773029253,79.0,9.69601758455348,15.526564985938522,4187.0,Fog,992.7831400896812,2024-10-20 11:55:00,44.09391509974404,3553.0,6.0,Kensington,Low,Dry
London,Winter,5.8346880817691416,59.0,0.0,22.023078393378945,7045.0,Snow,1012.269327848702,2024-01-20 22:43:00,22.79246160788757,1662.0,4.0,Westminster,High,Wet
London,Winter,10.278819960691132,58.0,1.5319495875026758,17.368161143771413,7659.0,Snow,1023.5628122816544,2024-01-28 20:44:00,67.15314704588084,680.0,0.0,Greenwich,Low,Snowy
London,Autumn,15.564475013193173,88.0,0.538517827334771,42.40480234399895,9705.0,Fog,1020.284091585256,2024-11-17 00:28:00,61.65384619976464,1195.0,4.0,Southwark,High,Wet
London,Winter,11.16618021233199,80.0,9.066879097595349,12.363002048974373,5859.0,Rain,1012.9710502414414,2024-12-13 08:17:00,56.11210103670956,2167.0,5.0,Kensington,Low,Dry
London,Winter,24.49097777487625,62.0,9.951271528659635,56.556944869333975,5767.0,Rain,1023.2121809154454,2024-01-16 03:44:00,60.99180034880177,5966.0,9.0,Kensington,Medium,Wet
London,Autumn,21.004401639912544,70.0,13.48206950781557,29.035126047352712,4010.0,Clear,1009.8817938532726,2024-08-09 07:47:00,44.8941903169669,5688.0,10.0,Islington,Medium,Wet
London,Spring,9.510049879097544,90.0,8.176536519558478,38.65388908592451,1294.0,Storm,983.7580796388272,2024-04-02 10:04:00,24.42830486654008,1293.0,0.0,Southwark,Medium,Snowy
London,Summer,22.19575664138908,58.0,0.0,47.07878159261848,7146.0,Rain,1005.0479686302784,2024-07-16 15:08:00,36.04648362842099,4162.0,1.0,Kensington,Low,Dry
London,Summer,12.508894014755423,54.0,10.945688761180296,60.1270498475358,9920.0,Clear,1029.38250289575,2024-08-15 04:14:00,57.09058649597844,3190.0,5.0,Westminster,Low,Dry
London,Summer,5.039274577456485,79.0,0.200790072088103,29.79434471600344,5837.0,Fog,1006.224638510544,2024-08-16 19:35:00,29.19349703786422,1041.0,1.0,Kensington,Low,Dry
London,Summer,20.996181588209843,75.0,3.622123894105713,31.668380437136285,1542.0,Rain,1006.519188707124,2024-07-16 03:10:00,52.406578043161836,7095.0,6.0,Chelsea,Low,Wet
London,Winter,24.06645866634267,80.0,0.0,41.067822179762544,6547.0,Clear,1001.8989811209444,2024-02-27 23:17:00,63.00225942167784,5247.0,4.0,Kensington,Low,Snowy
London,Winter,8.542198978543444,50.0,0.0,16.00889353338008,5496.0,Rain,999.5066490631872,2024-01-31 00:08:00,40.703727680813685,2949.0,1.0,Southwark,Low,Wet
London,Autumn,12.723951111761831,84.0,1.0167558567824029,46.57067691590439,6997.0,Clear,994.53952542762,2024-10-18 00:33:00,45.97295672292157,4771.0,5.0,Islington,Low,Wet
London,Spring,10.515491358418572,56.0,0.0,50.55340171006225,2162.0,Fog,991.4561238517044,2024-05-14 04:09:00,24.66544521077202,4822.0,8.0,Westminster,Medium,Snowy
London,Spring,13.848469590226095,51.0,6.380392058544858,33.80207620929739,5896.0,Fog,984.1834680301424,2024-05-11 05:27:00,49.38316774174879,2738.0,0.0,Islington,High,Dry
London,Autumn,24.792936952100767,50.0,0.0,2.203044294035177,4072.0,Rain,1004.6326403869554,2024-12-15 16:15:00,43.10319706425404,4401.0,5.0,Islington,High,Snowy
London,Spring,17.019991042737836,55.0,7.762276263843963,36.83016904567487,7847.0,Fog,1018.6005802932544,2024-03-15 17:33:00,53.116996072963616,4291.0,10.0,Greenwich,Medium,Snowy
London,Summer,7.655268846464747,82.0,2.2886369886484403,20.039750074853497,5410.0,Fog,981.92998644541,2024-08-10 15:47:00,47.48370961241392,1998.0,0.0,Islington,Medium,Snowy
London,Autumn,8.35727531718548,68.0,8.95286610498327,32.479579490262694,2300.0,Snow,1018.1533657172168,2024-06-26 16:30:00,39.99753109450774,6539.0,3.0,Southwark,High,Dry
London,Autumn,7.930091455117781,63.0,0.0,20.522979284924222,2975.0,Fog,1011.074640508931,2024-09-29 00:26:00,56.80230190859398,359.0,5.0,Southwark,Unknown,Dry
London,Autumn,13.74691067550114,67.0,0.0,20.71741610279837,5509.0,Rain,996.7137343697513,2024-10-31 12:53:00,54.84188080885626,3607.0,10.0,Chelsea,Low,Dry
London,Winter,10.77458233192182,75.0,2.0850756278052685,23.556579522181163,5148.0,Clear,1018.8901343008538,2024-02-07 22:27:00,43.35956463377341,2919.0,3.0,Camden,Medium,Damaged
London,Spring,7.867842970291545,60.0,0.0,24.49127934665816,5136.0,Rain,990.5985712882792,2024-05-09 07:48:00,50.96893701754596,366.0,5.0,Greenwich,Medium,Dry
London,Winter,7.687053300168944,75.0,0.0,47.03424777065075,7438.0,Clear,981.6794000738886,2024-02-22 10:44:00,71.3654582195614,1264.0,1.0,Kensington,Medium,Wet
London,Autumn,20.845215105521547,73.0,9.09871076917068,44.286138254256855,5706.0,Clear,990.2604302758408,2024-09-09 06:39:00,40.18840227343837,6246.0,14.0,Islington,Low,Wet
London,Spring,12.842035050521776,78.0,0.0,22.751405553931196,7087.0,Clear,1016.8332656336696,2024-05-14 16:29:00,57.37659116495073,2081.0,5.0,Kensington,Medium,Damaged
London,Autumn,11.08470978368402,90.0,1.217213462096285,53.527864933030166,1615.0,Fog,1012.015659091218,2024-11-15 16:50:00,49.727792814008275,114.0,4.0,Chelsea,High,Snowy
London,Spring,23.83014847727579,63.0,0.0,13.127819036410704,6346.0,Rain,990.0625085997422,2024-03-31 08:50:00,55.85677665393627,2895.0,0.0,Camden,Low,Dry
London,Summer,7.904419985319457,52.0,4.767411957064772,3.099976676995496,1786.0,Rain,1019.7097428135188,2024-08-04 11:42:00,57.32165704595558,8078.0,14.0,Chelsea,High,Wet
